rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
24.0,12.0,2.0,pump_radiator,storage_saturation,64,1.0,0.0,0.33680174692557374,0.277690400021194,0.7610521356416083,0.8389536020154346,0.18832031250000003,1.0000000000000162,1.3956244040053232,0.46,0.84
24.0,12.0,4.0,a10_hybrid,burst_heat,64,0.578125,0.0,0.003302054312477516,1.8016437249974297e-05,0.019763301206388813,0.02720967557336983,0.06389322916666668,0.8584244231820066,1.0702667313838643,0.2308284270573027,0.84
24.0,12.0,4.0,a10_hybrid,combined_harsh,64,1.0,1.0,0.051889722020696125,0.039865639231937575,0.14978365072779196,0.16498755156207723,0.19911458333333334,0.7195350064949395,1.188848095407492,0.1705257999673178,0.6155680738343088
24.0,12.0,4.0,a10_hybrid,combined_moderate,64,0.515625,0.46875,0.0011819575347142013,5.522266713719847e-07,0.008643300662057917,0.01282002380925742,0.056236979166666666,0.8052802285444638,1.0470613637004222,0.20127521049651317,0.72
24.0,12.0,4.0,a10_hybrid,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9068276790906888,0.8960114720314397,0.26485983725459405,0.84
24.0,12.0,4.0,a10_hybrid,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057487960042534,0.8979858072302516,0.26670293892133573,0.84
24.0,12.0,4.0,a10_hybrid,power_shortage,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8995756613723036,0.904806742509538,0.24821326031780075,0.84
24.0,12.0,4.0,a10_hybrid,radiator_degradation,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658959904591684,0.9161765166726622,0.22642995814389352,0.84
24.0,12.0,4.0,a10_hybrid,solar_heating,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8950094486846234,0.8995732280169586,0.2529275834991215,0.84
24.0,12.0,4.0,a10_hybrid,storage_saturation,64,0.375,0.375,1.8851402842664768e-07,0.0,1.8851402842664768e-07,1.8851402842664768e-07,0.0006380208333333333,0.8085481037281917,0.9804376885353726,0.2012401213777516,0.84
24.0,12.0,4.0,a10_hybrid_v2,burst_heat,64,0.3125,0.0,0.0007087663805961722,0.0,0.006061144144238791,0.009484246981033369,0.029726562499999998,0.9428073826132447,1.0448018066995703,0.2824679100417599,0.84
24.0,12.0,4.0,a10_hybrid_v2,combined_harsh,64,1.0,0.0,0.08034823992050177,0.07316287801812509,0.17890380134846806,0.19971950920643877,0.18565104166666668,0.8507935622261867,1.2094208607798116,0.18350019949901838,0.541059591663888
24.0,12.0,4.0,a10_hybrid_v2,combined_moderate,64,0.3125,0.0,0.00130067524988064,0.0,0.011169933245869918,0.015555442065974603,0.03208333333333334,0.9093346224105734,1.0525540527380506,0.22389511057624215,0.72
24.0,12.0,4.0,a10_hybrid_v2,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620877674425095,0.8829723856178961,0.3460539463648816,0.84
24.0,12.0,4.0,a10_hybrid_v2,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611097416417501,0.8835719916054349,0.3449740650943944,0.84
24.0,12.0,4.0,a10_hybrid_v2,power_shortage,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572132732457892,0.8870098266411537,0.32629436258388345,0.84
24.0,12.0,4.0,a10_hybrid_v2,radiator_degradation,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448252819850501,0.9027844054874745,0.2761116441122122,0.84
24.0,12.0,4.0,a10_hybrid_v2,solar_heating,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577264049309381,0.8869282974396809,0.32055646510620905,0.84
24.0,12.0,4.0,a10_hybrid_v2,storage_saturation,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149577919696924,0.9763022550008295,0.22170727865551682,0.84
24.0,12.0,4.0,no_control,burst_heat,64,1.0,0.0,33.44574334284512,33.28140594345395,50.70267871902179,55.88520064121312,0.9571484374999999,1.0000000000000162,3.462797393831423,0.86,0.84
