condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
actuator_0p8,harsh,a10_full,32,1.0,1.0,0.0,0.22134210894718598,0.2062353923131535,0.40637621284076036,0.4901980019423253,0.2769270833333333,0.8479896092375622,1.2918893942053105,1.0679648086566773,0.7922696702226857,0.19729761387606817,0.6035738384786841,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,harsh,a10_predictive,32,1.0,1.0,0.0,0.25601353901184204,0.2271730439289666,0.47936828587048436,0.5006860304349326,0.29609375,0.8444267833197836,1.3274331415756653,1.09471840856848,0.8029220435504882,0.19134061324528734,0.6116448072772732,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,harsh,a10_robust_v3,32,1.0,1.0,0.03125,0.1923961262243188,0.16326242104286937,0.504640620248527,0.6480321679625702,0.24382812499999998,0.8419603786876166,1.3037236915008465,1.075869588931429,0.7927010897818126,0.19504913042978292,0.6094950695761383,1.0,1.0,0.0,0.0,0.0,0.0,0.03125
actuator_0p8,harsh,pump_radiator,32,1.0,1.0,0.0,3.831995813521619,3.389987371680883,8.008750560815038,9.990748256290939,0.9309375000000001,1.0000000000000162,1.911328331964957,1.6046638947145988,0.8289422250604633,0.62,0.6258152697130909,1.0,1.0,0.0,0.0,0.0,0.03125,0.0
actuator_0p8,manageable,a10_full,224,1.0,0.19642857142857142,0.0,0.0019135763260981161,0.0,0.017839198224781173,0.026805536122423163,0.025889136904761904,0.939881268153074,1.0758856134380208,0.8822474509062838,0.6539733745450393,0.23799433854316385,0.84,0.19642857142857142,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
actuator_0p8,manageable,a10_predictive,224,1.0,0.20535714285714285,0.0,0.0019113243904025532,0.0,0.017856199149344765,0.029151421011808173,0.02577008928571429,0.9374001494706573,1.0812548516668534,0.8832111731741221,0.6577243387162827,0.23583082314812132,0.84,0.20535714285714285,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
actuator_0p8,manageable,a10_robust_v3,224,1.0,0.17410714285714285,0.0,0.002025537333169532,0.0,0.01966293113012414,0.0345949631716739,0.019252232142857144,0.9302253699085388,1.056490864430949,0.8724267287154621,0.6441130743965617,0.2425249915747737,0.84,0.17410714285714285,0.004464285714285714,0.0,0.0,0.0,0.0,0.0
actuator_0p8,manageable,pump_radiator,224,1.0,0.42857142857142855,0.0,0.22508184463316433,0.0,1.1886742314051375,1.3795639189261044,0.206875,1.0000000000000162,1.4827023240238477,1.2482894408034702,0.665992070239981,0.46,0.84,0.42857142857142855,0.35267857142857145,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_full,160,1.0,0.54375,0.0,0.006360433694497974,5.2085465600043804e-05,0.03601183908880623,0.04678220914875533,0.07225,0.9114228659027489,1.1085597551334962,0.9318665142773778,0.7423422396802052,0.23044931383620337,0.6776925933566834,0.54375,0.10625,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_predictive,160,1.0,0.45,0.0,0.006862504665391768,0.0,0.05206491933338889,0.06783489247908975,0.05998958333333333,0.9138885197778934,1.131551676492893,0.9537162520068142,0.7463463378450798,0.22909118371500972,0.7107987096487896,0.45,0.10625,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,a10_robust_v3,160,1.0,0.425,0.0,0.0031155631512265617,0.0,0.023708008320206277,0.03377933060467896,0.048687499999999995,0.904322290793969,1.086021458564377,0.9148194519134099,0.7302819430714925,0.23308381532938427,0.6848391563052907,0.425,0.0375,0.0,0.0,0.0,0.0,0.0
actuator_0p8,out_of_sample,pump_radiator,160,1.0,1.0,0.0,0.6114824346500504,0.5921216268017221,1.4728643393293255,1.6044235536148892,0.6101093750000001,1.0000000000000162,1.4846180027499645,1.2572767880956395,0.7581773985986524,0.72,0.6788294137027983,1.0,0.99375,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_full,32,1.0,0.375,0.0,0.0011695320709554195,0.0,0.00745985303333681,0.009047916205872999,0.04638020833333333,0.9077425328112889,1.0550036056182264,0.9046223458410712,0.6950458176053028,0.22099991660795004,0.72,0.375,0.0,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_predictive,32,1.0,0.3125,0.0,0.0005759015031786629,0.0,0.004462830648412373,0.008045405900154056,0.031953125,0.9133007713332183,1.0315761818824902,0.885798395675616,0.6917903563245976,0.22910888413586086,0.72,0.3125,0.0,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_robust_v3,32,1.0,0.25,0.0,0.0008313507604343709,0.0,0.006123925161863365,0.00914396159237929,0.03140625,0.9177617148373269,1.0426139161449863,0.8937027798382524,0.6884671239254638,0.2306055204500278,0.72,0.25,0.0,0.0,0.0,0.0,0.0,0.0
baseline,frontier,pump_radiator,32,1.0,1.0,0.0,0.6881905524920862,0.671023902739821,1.2938566946887697,1.5350514581650012,0.5557552083333333,1.0000000000000162,1.4337835127834015,1.2502534794337943,0.7057959756108244,0.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_full,32,1.0,1.0,0.0,0.09641928088251203,0.09274911435726864,0.19117318710301728,0.20628926654310437,0.19791666666666669,0.8464191218861109,1.222223778752744,1.0196775400086844,0.7917553107816767,0.18426127596806074,0.5274783295631498,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_predictive,32,1.0,1.0,0.0,0.08930512914239698,0.08905501179342862,0.17890403409960448,0.19423746317136836,0.19309895833333335,0.8485160107784274,1.2101004585507602,1.0288005638010664,0.7785947763077009,0.18426395686256955,0.5546893556569084,1.0,0.9375,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_robust_v3,32,1.0,1.0,0.0,0.08389499822588209,0.08181430183914398,0.1723413265285541,0.1940631861822099,0.18411458333333333,0.8550568759105674,1.2095137522594297,1.0199209723099742,0.7916801870484548,0.18436363038106537,0.5380849135322131,1.0,0.9375,0.0,0.0,0.0,0.0,0.0
baseline,harsh,pump_radiator,32,1.0,1.0,0.0,3.2311062098734986,2.906185308736559,5.771123896472149,6.741512496124723,0.92953125,1.0000000000000162,1.7989898705108662,1.5617102100691,0.820315609525557,0.62,0.5236457832442444,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_full,224,1.0,0.04017857142857143,0.0,0.00022951986210042102,0.0,0.00022951986210042102,0.00022951986210042102,0.004244791666666667,0.950354495158163,0.9950844914608312,0.8404845591000824,0.6472113257835993,0.23170851656595978,0.84,0.04017857142857143,0.0,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_predictive,224,1.0,0.026785714285714284,0.0,7.873496244195024e-05,0.0,7.873496244195024e-05,7.873496244195024e-05,0.0035416666666666665,0.9498270648494577,0.9835456720770814,0.8329626742243316,0.6419325850820862,0.2318659041103974,0.84,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_robust_v3,224,1.0,0.026785714285714284,0.0,7.820159752243673e-05,0.0,7.820159752243673e-05,7.820159752243673e-05,0.002883184523809524,0.9555070902689836,0.9847993155844533,0.8322020230569472,0.6446988938077874,0.2325432263327078,0.84,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0
baseline,manageable,pump_radiator,224,1.0,0.33035714285714285,0.0,0.16394420389993927,0.0,0.962057053589396,1.1431748111404154,0.11178943452380952,1.0000000000000162,1.4459903785664858,1.2338927780177091,0.6626605409630261,0.46,0.84,0.33035714285714285,0.3169642857142857,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_full,160,1.0,0.125,0.0,0.00015999391510568062,0.0,0.0015955524308990832,0.003038321770291871,0.011338541666666665,0.92174571074179,1.0139709838905668,0.8756201841928888,0.7194924085370062,0.2240841140796102,0.6679265474421795,0.125,0.0,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_predictive,160,1.0,0.09375,0.0,0.00011225885806715541,0.0,0.00011225885806715541,0.0021737364210353345,0.009515625,0.9235676397896743,1.0138379725617288,0.873697692694506,0.7158652142944342,0.22295726228113602,0.6619110519305409,0.09375,0.0,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_robust_v3,160,1.0,0.1375,0.0,0.00026900693905940935,0.0,0.002655028229361996,0.0047583598709658,0.014088541666666666,0.9281761051498274,1.0233190396692908,0.8812649098764048,0.7253546500922027,0.2219860370018565,0.6283373024743034,0.1375,0.0,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,pump_radiator,160,1.0,0.9875,0.0,0.38963150462229407,0.35445688393469604,1.0150028751865108,1.2187229455050912,0.422546875,1.0000000000000162,1.3877540952278657,1.2101438604361585,0.7592115330702421,0.72,0.6029446433414417,0.9875,0.98125,0.0,0.0,0.0,0.0,0.0
