condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
actuator_0p6,out_of_sample,a10_no_load,160,1.0,0.86875,0.0,0.08413387846938583,0.05401796072328592,0.3039937364001071,0.37593483703313013,0.17915104166666668,1.0000000000000162,1.2707454793270159,1.0296168934908327,0.7736046931015897,0.2322708432785265,0.72,0.86875,0.65,0.0,0.0,0.0,0.0,0.0
actuator_0p6,out_of_sample,a10_no_store,160,1.0,0.84375,0.0,0.0845045306270741,0.06484993258170504,0.2715875490589583,0.31796761451357897,0.1878177083333333,0.8988588523713641,1.2585149275867673,1.0344966449519293,0.7749831206175393,0.72,0.719982387239425,0.84375,0.6875,0.0,0.0,0.0,0.0,0.0
actuator_0p6,out_of_sample,a10_no_valve,160,1.0,0.98125,0.0,0.39853157413822143,0.32011459361751116,1.2542444862402213,1.5929370529464457,0.3810208333333333,0.8646288071410281,1.4491135468401934,1.2393877011886805,0.7517241305514192,0.2103525300132502,0.7151660590607488,0.98125,0.9375,0.0,0.0,0.0,0.0,0.0
actuator_0p6,out_of_sample,a10_v1,160,1.0,0.825,0.4875,0.04967047740042888,0.026301039362362312,0.20045224104060427,0.24440562297180257,0.14505208333333333,0.8017805864383915,1.2326998885848608,1.0022056503339833,0.7531955448128328,0.21672148393939747,0.72,0.825,0.46875,0.0,0.0,0.0,0.0,0.4875
actuator_0p6,out_of_sample,no_control,160,1.0,1.0,0.0,25.691090575043177,25.178925026267258,45.80077224088663,50.094918078942946,0.9606562499999999,1.0000000000000162,3.069270106671668,1.524637039056891,0.8581122400275892,0.72,0.72,1.0,1.0,0.0375,0.0,0.0,1.0,0.0
actuator_0p6,out_of_sample,pump_radiator,160,1.0,1.0,0.0,1.0691938680977502,0.9728387491653809,2.6190825772675534,2.954680673985541,0.7948854166666667,1.0000000000000162,1.632215147142271,1.3362767845231727,0.7776364641103942,0.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,frontier,a10_full,32,1.0,0.875,0.0,0.01698668762783638,0.01149305656137201,0.05718491582523324,0.0661769866632418,0.12747395833333336,0.9011192251431102,1.1342018886518315,0.9609385708328009,0.7204469186660611,0.23175385070640409,0.72,0.875,0.25,0.0,0.0,0.0,0.0,0.0
actuator_0p8,frontier,a10_no_load,32,1.0,1.0,0.0,0.05983877936601627,0.02367259209116508,0.20560683954925119,0.24391213474310602,0.17666666666666667,1.0000000000000162,1.2214187917514174,0.9989986810997091,0.731532134482699,0.21570540044250533,0.72,1.0,0.46875,0.0,0.0,0.0,0.0,0.0
actuator_0p8,frontier,a10_no_store,32,1.0,1.0,0.0,0.03929412076393764,0.02765342139920941,0.11218688328373318,0.12379746415644717,0.16572916666666665,0.9081103727012642,1.1740128622619728,0.9946535012758663,0.7378452189301273,0.72,0.72,1.0,0.5,0.0,0.0,0.0,0.0,0.0
actuator_0p8,frontier,a10_no_valve,32,1.0,1.0,0.0,0.3775692827081598,0.3355770974833098,0.8024157164399647,0.8923963442251841,0.2900520833333333,0.8523787761627618,1.3869213526332829,1.2027103711936131,0.6915813563002372,0.18944806828789837,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,frontier,a10_v1,32,1.0,0.96875,0.53125,0.01860370585631666,0.011012503332824103,0.06249588620756931,0.07319777581305165,0.13026041666666666,0.7994003152244604,1.1442892259329969,0.9526186110275519,0.7107947832720332,0.2058371760892427,0.72,0.96875,0.28125,0.0,0.0,0.0,0.0,0.53125
actuator_0p8,frontier,no_control,32,1.0,1.0,0.0,34.29068712732721,36.952934631657484,49.72395929724914,51.636341815407135,0.9628385416666667,1.0000000000000162,3.1785109199479815,1.5564617568485302,0.8068745608856046,0.72,0.72,1.0,1.0,0.0,0.0,0.0,1.0,0.0
actuator_0p8,frontier,pump_radiator,32,1.0,1.0,0.0,0.9887935557603734,0.9901782285003013,2.0313445343746506,2.4274963143733332,0.7082291666666667,1.0000000000000162,1.5269769991452782,1.2939970145195858,0.7289480664721997,0.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,harsh,a10_full,32,1.0,1.0,0.0,0.22202185083261683,0.20117653164304983,0.4092422121084627,0.45397364070971236,0.27835937499999996,0.8479213720217519,1.298057361788904,1.0752995854566916,0.8028074279868934,0.19451943030242078,0.6112828217344671,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,harsh,a10_no_load,32,1.0,1.0,0.0,0.49635454386273536,0.4774176586993868,0.9044050352477024,1.0149799594652804,0.38643229166666665,1.0000000000000162,1.413235815303569,1.1626621591488928,0.8152913176134575,0.18207999927342483,0.5789681535796105,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,harsh,a10_no_store,32,1.0,1.0,0.0,0.41772193616297404,0.3893286305934024,0.7590813581915029,0.7865871372192086,0.377734375,0.8864454191994232,1.3757663410695353,1.1490493259807915,0.8194768880233784,0.62,0.6067983920594525,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,harsh,a10_no_valve,32,1.0,1.0,0.59375,1.7833823131198117,1.6385438815294553,3.1371848592460587,3.538137147222784,0.6872135416666667,0.7999672327596467,1.6538447286564728,1.4365078835338785,0.7817158317763055,0.1652742734187804,0.5642787503608745,1.0,1.0,0.0,0.0,0.0,0.0,0.59375
actuator_0p8,harsh,a10_v1,32,1.0,1.0,1.0,0.17018259396902155,0.13962075804586355,0.37188086897847555,0.3945729132559469,0.26286458333333335,0.7183792979764633,1.2842545486518746,1.0703303761704563,0.7910308639522396,0.17695830760649492,0.65,1.0,1.0,0.0,0.0,0.0,0.0,1.0
actuator_0p8,harsh,no_control,32,1.0,1.0,0.0,70.02435620047166,65.50323009022819,99.3858024601141,101.76959365798474,0.9683333333333333,1.0000000000000162,4.013760868518155,1.9421150288161069,0.9406402945148443,0.62,0.65,1.0,1.0,0.9375,0.0,0.0,1.0,0.0
actuator_0p8,harsh,pump_radiator,32,1.0,1.0,0.0,3.7553733414089243,3.496065068629334,6.228376075924996,6.700769104845355,0.932109375,1.0000000000000162,1.856499276946748,1.5540427915562092,0.8283488592478743,0.62,0.6372039480371722,1.0,1.0,0.0,0.0,0.0,0.0,0.0
actuator_0p8,manageable,a10_full,224,1.0,0.16517857142857142,0.0,0.0019447763453693259,0.0,0.01866521114777628,0.03156728551097651,0.021789434523809523,0.9401754250292608,1.0656501311439068,0.8788432476813631,0.6534856294231325,0.24081938188770305,0.84,0.16517857142857142,0.017857142857142856,0.0,0.0,0.0,0.0,0.0
