rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
1.0,1.0,1.0,no_control,nominal,8,1.0,0.0,2327.1704254862934,2311.9198671528,2902.541682063561,2902.541682063561,0.9735416666666667,1.0000000000000162,13.0850302291721,0.86,0.84
1.0,1.0,1.0,no_control,power_shortage,8,1.0,0.0,2490.2875166593117,2408.4366134802676,3020.679166299244,3020.679166299244,0.9746875,1.0000000000000162,13.30480423397693,0.86,0.84
1.0,1.0,1.0,no_control,radiator_degradation,8,1.0,0.0,2193.5174960882673,2143.662456471264,3008.10216447449,3008.10216447449,0.9729166666666667,1.0000000000000162,13.138217741352822,0.86,0.84
1.0,1.0,1.0,no_control,solar_heating,8,1.0,0.0,2257.204808265568,2017.953037767972,2904.823537384582,2904.823537384582,0.973125,1.0000000000000162,13.121785839148961,0.86,0.84
1.0,1.0,1.0,no_control,storage_saturation,8,1.0,0.0,2973.4355839191257,2912.4643022922637,3894.8777475186193,3894.8777475186193,0.9720833333333334,1.0000000000000162,13.721854771745347,0.46,0.84
1.0,1.0,1.0,pump_only,burst_heat,8,1.0,0.0,1021.7773593004712,1027.9339363725244,1295.4370886941517,1295.4370886941517,0.9696875,1.0000000000000162,8.303184719217466,0.86,0.84
1.0,1.0,1.0,pump_only,combined_harsh,8,1.0,0.0,1664.688261914649,1755.5501486076882,1955.1716433974404,1955.1716433974404,0.9755208333333334,1.0000000000000162,9.610856412455346,0.62,0.5549425738345528
1.0,1.0,1.0,pump_only,combined_moderate,8,1.0,0.0,1099.7943017716634,1085.1279655613268,1391.9777951492442,1391.9777951492442,0.97375,1.0000000000000162,8.023731698394535,0.72,0.72
1.0,1.0,1.0,pump_only,eclipse_transition,8,1.0,0.0,502.32559247187737,534.410013025732,628.207011557753,628.207011557753,0.9679166666666666,1.0000000000000162,5.860710001471732,0.86,0.84
1.0,1.0,1.0,pump_only,nominal,8,1.0,0.0,567.700415521603,565.7306239893016,712.8363310886676,712.8363310886676,0.9698958333333334,1.0000000000000162,6.103132205188328,0.86,0.84
1.0,1.0,1.0,pump_only,power_shortage,8,1.0,0.0,602.6496248387605,603.1561920281554,783.8998943126388,783.8998943126388,0.9708333333333333,1.0000000000000162,6.373649942956952,0.86,0.7434287262410374
1.0,1.0,1.0,pump_only,radiator_degradation,8,1.0,0.0,575.2734009903114,542.1546210887025,754.0502602179138,754.0502602179138,0.9683333333333334,1.0000000000000162,6.232674553175086,0.86,0.84
1.0,1.0,1.0,pump_only,solar_heating,8,1.0,0.0,642.0145465581961,650.4010461378434,805.8131669519759,805.8131669519759,0.9707291666666666,1.0000000000000162,6.300687835263712,0.86,0.84
1.0,1.0,1.0,pump_only,storage_saturation,8,1.0,0.0,864.3978882437474,826.175007253321,1192.1280338040897,1192.1280338040897,0.9695833333333334,1.0000000000000162,7.640731423800883,0.46,0.84
1.0,1.0,1.0,pump_radiator,burst_heat,8,1.0,0.0,891.5963616092783,883.6815375197241,1145.0024590280314,1145.0024590280314,0.9714583333333333,1.0000000000000162,8.258234029647928,0.86,0.84
1.0,1.0,1.0,pump_radiator,combined_harsh,8,1.0,0.0,1427.6823799362296,1378.023992915077,1740.9302801229442,1740.9302801229442,0.9769791666666666,1.0000000000000162,9.4439183689935,0.62,0.4955458659643726
1.0,1.0,1.0,pump_radiator,combined_moderate,8,1.0,0.0,842.3315500137525,855.5183512673275,971.2627324801243,971.2627324801243,0.9727083333333333,1.0000000000000162,7.101099107085373,0.72,0.72
1.0,1.0,1.0,pump_radiator,eclipse_transition,8,1.0,0.0,386.347728985318,382.95348271129455,433.8202546313418,433.8202546313418,0.9684375000000001,1.0000000000000162,4.995742866543747,0.86,0.8231223053865655
1.0,1.0,1.0,pump_radiator,nominal,8,1.0,0.0,418.0861607654704,394.41027366443257,535.0005687671818,535.0005687671818,0.9690625,1.0000000000000162,5.3952078915824355,0.86,0.84
1.0,1.0,1.0,pump_radiator,power_shortage,8,1.0,0.0,509.8121615833053,480.54558628576297,704.6002776709074,704.6002776709074,0.9722916666666667,1.0000000000000162,5.817312469321567,0.86,0.6091074955854026
