rad_scale,transport_scale,storage_scale,best_a10_mode,regime,best_manage_failure,best_manage_CVaR95,best_manage_unsafe,best_manage_Y,best_manage_Tc95,best_frontier_failure,best_frontier_CVaR95,best_frontier_unsafe,best_frontier_Y,best_harsh_failure,best_harsh_CVaR95,best_harsh_unsafe,best_harsh_Y,a10v1_manage_failure,a10v1_manage_CVaR95,a10v1_manage_Y,a10v2_manage_failure,a10v2_manage_CVaR95,a10v2_manage_Y,no_control_manage_failure,no_control_manage_CVaR95,pump_radiator_manage_failure,pump_radiator_manage_CVaR95,pump_radiator_manage_unsafe,pump_radiator_manage_Y,regime_order,resource_score
24.0,12.0,1.0,a10_hybrid_v2,PASS-MISSION-FEASIBLE-SEPARATION,0.07142857142857142,0.0044647637786316054,0.009319196428571428,0.949388017306412,0.935082483311444,0.4375,0.04977089582441552,0.05841145833333333,0.9236582643756175,1.0,0.35438296320628293,0.24503906250000002,0.9004552454279429,0.13616071428571427,0.009202712426287585,0.8879562240804949,0.07142857142857142,0.0044647637786316054,0.949388017306412,1.0,26.91988728457533,0.3325892857142857,0.3464956107351223,0.11068452380952383,1.0000000000000162,0,36.5
24.0,12.0,2.0,a10_hybrid_v2,PASS-MISSION-FEASIBLE-SEPARATION,0.05803571428571429,0.0026672582869282967,0.006850818452380953,0.9511049509801835,0.9296681435947612,0.4375,0.01484507734202971,0.058932291666666664,0.9238964869683083,1.0,0.3709769509552763,0.23104166666666665,0.8902610965163438,0.12276785714285714,0.006067209187571284,0.8896845175186774,0.05803571428571429,0.0026672582869282967,0.9511049509801835,1.0,28.598758085505203,0.33035714285714285,0.3380538539020179,0.10856026785714287,1.0000000000000162,0,37.0
24.0,12.0,4.0,a10_hybrid_v2,PASS-MISSION-FEASIBLE-SEPARATION,0.044642857142857144,0.0013548924258619099,0.004246651785714285,0.9486753776898534,0.9234815669274343,0.3125,0.015555442065974603,0.03208333333333334,0.9093346224105734,1.0,0.19971950920643877,0.18565104166666668,0.8507935622261867,0.13616071428571427,0.003887123441056894,0.8771471575030337,0.044642857142857144,0.0013548924258619099,0.9486753776898534,1.0,28.88542051351908,0.3236607142857143,0.3170422396574461,0.10072172619047619,1.0000000000000162,0,38.0
