rad_scale,transport_scale,storage_scale,mode,manageable_failure,manageable_throughput_failure,manageable_CVaR95,manageable_unsafe,manageable_Y,manageable_Tc95,frontier_failure,frontier_CVaR95,frontier_unsafe,frontier_Y,frontier_Tc95,harsh_failure,harsh_CVaR95,harsh_unsafe,harsh_Y,harsh_Tc95
2.0,2.0,1.0,no_control,1.0,0.0,1404.5616206358304,0.9721428571428571,1.0000000000000162,8.752728831774707,1.0,2153.316072673467,0.9762500000000001,1.0000000000000162,10.452029036609249,1.0,3323.899882848392,0.9772916666666667,1.0000000000000162,13.05108765633739
2.0,2.0,1.0,pump_radiator,1.0,0.0,185.18652599859095,0.9622321428571429,1.0000000000000162,3.6992747595893376,1.0,330.45299952214174,0.9660416666666667,1.0000000000000162,5.033845332811411,1.0,463.3447298137183,0.9702083333333333,1.0000000000000162,5.960736917130379
2.0,2.0,2.0,a10_hybrid,1.0,1.0,36.871967962998816,0.9530952380952381,0.6586102518177249,2.487300332151771,1.0,87.91582992448755,0.9641666666666667,0.6030884963514335,3.5156298627255236,1.0,112.61952266950915,0.9675,0.5729417785648373,3.825943211251059
2.0,2.0,2.0,a10_hybrid_v2,1.0,0.32142857142857145,36.45454883291669,0.9539880952380952,0.8058843141355527,2.433152152750316,1.0,58.023335392588834,0.958125,0.7829123851223108,3.128748752261572,1.0,92.37370341545244,0.9610416666666666,0.7610502904644818,3.6115357835700035
2.0,2.0,2.0,no_control,1.0,0.0,1416.5654812306905,0.9724107142857142,1.0000000000000162,8.725589101999349,1.0,2064.0736330807267,0.975625,1.0000000000000162,10.346763225338433,1.0,2592.2976745280084,0.9764583333333333,1.0000000000000162,11.788736123788993
2.0,2.0,2.0,pump_radiator,1.0,0.0,178.81515060816372,0.9605059523809523,1.0000000000000162,3.6467578255719455,1.0,332.21599753260443,0.9666666666666666,1.0000000000000162,4.991523734705384,1.0,551.1750795478282,0.9724999999999999,1.0000000000000162,6.263426525513284
2.0,2.0,4.0,a10_hybrid,1.0,1.0,20.413813116428184,0.9502083333333333,0.6120915363080657,2.087177696965073,1.0,34.583901933372985,0.9522916666666666,0.5823998214289724,2.7026527677628103,1.0,77.50141494318343,0.965,0.5404674254619849,3.405009854383462
2.0,2.0,4.0,a10_hybrid_v2,1.0,1.0,24.30050833731526,0.947202380952381,0.7727337497587955,2.184431163818997,1.0,47.89771952950895,0.9547916666666666,0.7562405170081223,2.9370085087074194,1.0,81.40443429405278,0.9591666666666666,0.7372356937366669,3.41638016677592
2.0,2.0,4.0,no_control,1.0,0.0,1218.5417117517009,0.9716666666666667,1.0000000000000162,8.265423826607973,1.0,1574.751576353055,0.9727083333333333,1.0000000000000162,9.276354442519873,1.0,3480.4200458935147,0.9775,1.0000000000000162,13.14492422888993
2.0,2.0,4.0,pump_radiator,1.0,0.0,185.14863938305157,0.9624107142857142,1.0000000000000162,3.714283618800869,1.0,332.12431690201106,0.9666666666666667,1.0000000000000162,4.9908833267398744,1.0,502.122444478027,0.9708333333333333,1.0000000000000162,6.076185347408984
